Attention,Meditation,Familiarity,MentalEffort,Appreciation,SignalQuality,EventTagging,Delta,Theta,Alpha,Beta,Gamma
100.000000,53.000000,137.916831,11.866441,3.000000,1.000000,-1.000000,1.898092,3.803758,1.999566,0.377733,0.048635,
100.000000,54.000000,125.060863,11.280978,2.000000,1.000000,-1.000000,1.838083,2.631943,1.887068,0.359020,0.037405,
100.000000,51.000000,123.693192,8.067231,1.000000,1.000000,-1.000000,4.963214,4.187912,2.854616,1.302706,0.163744,
100.000000,48.000000,135.078450,9.244201,3.000000,1.000000,-1.000000,0.966882,1.045393,0.611323,0.241984,0.056573,
100.000000,47.000000,131.317691,10.630849,3.000000,1.000000,-1.000000,1.597288,2.233815,1.167034,0.210342,0.072605,
96.000000,50.000000,87.836086,1.858433,3.000000,1.000000,-1.000000,1.074049,2.480644,1.405753,0.228076,0.022558,
88.000000,54.000000,31.173291,6.476722,3.000000,1.000000,-1.000000,1.882850,4.265439,1.970710,0.328156,0.068031,
94.000000,51.000000,49.842562,8.792037,1.000000,1.000000,-1.000000,1.189661,2.631638,1.571023,0.352708,0.026578,
97.000000,57.000000,87.793327,-0.205915,1.000000,1.000000,-1.000000,2.144720,2.556980,1.097859,0.415554,0.072421,
100.000000,53.000000,57.681863,7.324120,3.000000,1.000000,-1.000000,1.121649,3.079096,1.482613,0.520237,0.061372,
100.000000,54.000000,52.046856,0.006941,3.000000,1.000000,-1.000000,2.944453,7.015245,4.749218,1.086800,0.099701,
100.000000,57.000000,84.403663,-1.790117,3.000000,1.000000,-1.000000,5.294277,7.437002,2.602075,0.488221,0.076147,
97.000000,54.000000,98.528966,7.888601,3.000000,1.000000,-1.000000,2.329869,4.205636,1.344829,0.217249,0.065278,
91.000000,66.000000,77.439237,7.566347,3.000000,1.000000,-1.000000,1.085360,2.287462,1.416120,0.332554,0.036333,
77.000000,53.000000,80.063034,5.030897,3.000000,1.000000,-1.000000,2.021482,5.203755,3.235433,0.910214,0.082557,
88.000000,44.000000,62.954839,6.975752,3.000000,1.000000,-1.000000,6.653510,4.917448,3.209174,2.525276,0.438762,
74.000000,38.000000,43.263890,3.216952,3.000000,1.000000,-1.000000,1.507423,2.653557,1.511681,0.313493,0.075292,
84.000000,23.000000,35.800342,6.175081,3.000000,1.000000,-1.000000,0.660152,1.706777,1.994186,0.438002,0.038834,
100.000000,34.000000,8.986743,2.315464,3.000000,1.000000,-1.000000,3.699643,3.638548,1.339444,0.785698,0.081164,
97.000000,48.000000,-4.199220,5.224208,3.000000,1.000000,-1.000000,3.469729,3.486195,1.161381,0.620872,0.110412,
100.000000,54.000000,9.381586,2.724578,3.000000,1.000000,-1.000000,5.538158,6.826229,4.067982,3.830357,0.338855,
100.000000,60.000000,-33.591497,4.824361,3.000000,1.000000,-1.000000,2.448238,6.107920,4.906360,0.833619,0.160633,
100.000000,56.000000,-14.868238,-3.444909,3.000000,1.000000,-1.000000,3.741446,3.839910,1.732212,0.456394,0.083413,
100.000000,40.000000,38.941842,1.228666,3.000000,1.000000,-1.000000,1.856203,8.207406,5.643429,0.887063,0.097402,
100.000000,38.000000,54.881244,-1.679138,3.000000,1.000000,-1.000000,3.837411,5.134892,2.442061,0.439055,0.032864,
100.000000,34.000000,55.627668,-3.050132,3.000000,1.000000,-1.000000,2.063403,2.911021,0.980322,0.370894,0.065521,
100.000000,29.000000,39.627952,2.390980,1.000000,1.000000,-1.000000,2.369212,2.861940,1.013287,0.464514,0.081593,
97.000000,40.000000,37.996302,1.151671,3.000000,1.000000,-1.000000,3.000954,4.215348,3.857808,2.308786,0.377072,
