Attention,Meditation,Familiarity,MentalEffort,Appreciation,SignalQuality,EventTagging,Delta,Theta,Alpha,Beta,Gamma
66.000000,80.000000,825.918931,13.601093,3.000000,1.000000,-1.000000,32.340712,37.942629,35.569752,17.144911,4.783864,
57.000000,77.000000,871.601103,13.786399,1.000000,1.000000,-1.000000,32.579297,53.267269,39.090567,17.986619,6.784878,
54.000000,67.000000,908.181410,13.703865,2.000000,1.000000,-1.000000,19.237494,9.917279,3.099940,3.424935,0.511573,
61.000000,67.000000,879.444051,13.205246,3.000000,1.000000,-1.000000,26.132055,29.163242,11.801383,10.663321,2.209721,
51.000000,56.000000,969.849247,13.471265,3.000000,1.000000,-1.000000,19.857615,33.444444,28.371740,20.740335,4.183953,
51.000000,69.000000,976.390813,14.047331,2.000000,1.000000,-1.000000,5.727246,6.732660,3.461368,1.395978,0.598277,
53.000000,81.000000,978.311325,14.192436,3.000000,1.000000,-1.000000,36.379929,47.793287,20.448706,12.690819,2.757497,
41.000000,70.000000,994.703148,12.636793,3.000000,1.000000,-1.000000,17.851276,28.777401,24.566596,14.518767,2.645309,
43.000000,77.000000,1108.293760,10.182855,4.000000,1.000000,-1.000000,4.851268,11.933324,8.544975,9.646972,2.434237,
41.000000,75.000000,1201.764177,13.175128,4.000000,1.000000,-1.000000,2.956957,1.991749,0.772456,0.625479,0.067089,
43.000000,80.000000,1173.083817,10.834392,3.000000,1.000000,-1.000000,5.006472,5.729949,7.263903,7.823017,1.331108,
44.000000,93.000000,1191.095795,13.329308,4.000000,1.000000,-1.000000,39.861801,24.841343,12.683139,7.041987,1.848831,
37.000000,83.000000,1151.687745,9.700031,4.000000,1.000000,-1.000000,38.055058,40.620125,30.524245,15.753275,3.822133,
34.000000,67.000000,1216.222645,13.749109,4.000000,1.000000,-1.000000,2.187146,2.468433,1.081760,0.590503,0.055069,
41.000000,50.000000,1204.956819,12.062291,4.000000,1.000000,-1.000000,17.722451,29.157228,27.776144,16.232502,4.156980,
29.000000,54.000000,1215.871899,13.811576,2.000000,1.000000,-1.000000,2.699295,1.778368,0.918830,0.948286,0.126302,
40.000000,70.000000,1204.090472,7.267075,2.000000,1.000000,-1.000000,24.166861,19.505149,19.455684,6.456072,2.394778,
48.000000,80.000000,1180.559539,10.914238,2.000000,1.000000,-1.000000,47.988585,29.687677,13.069012,7.957500,2.666259,
21.000000,83.000000,1204.845085,10.358946,2.000000,1.000000,-1.000000,2.412838,2.574111,1.557954,0.722739,0.262516,
27.000000,75.000000,1205.203910,11.749722,2.000000,1.000000,-1.000000,64.503377,36.985405,24.278635,17.196575,5.086266,
17.000000,66.000000,1199.613573,7.676133,2.000000,1.000000,-1.000000,12.645271,6.605848,5.653210,7.480617,1.252554,
14.000000,67.000000,1182.946302,12.130578,3.000000,1.000000,-1.000000,17.248426,16.450276,15.031411,11.586167,2.888645,
20.000000,78.000000,1219.668811,10.042391,2.000000,1.000000,-1.000000,19.867740,14.750099,10.082911,7.637002,1.287406,
24.000000,80.000000,1191.471999,11.640828,2.000000,1.000000,-1.000000,23.649763,17.750810,10.241678,12.000920,3.101262,
38.000000,77.000000,1193.071031,5.236616,4.000000,1.000000,-1.000000,32.849761,15.011978,9.249867,12.634748,3.512118,
